"index","id","age","gender","driving_experience","education","income","credit_score","vehicle_ownership","vehicle_year","married","children","postal_code","annual_mileage","vehicle_type","speeding_violations","duis","past_accidents","outcome"
"609","457682","0","0","0-9y","high school","poverty","0.2877500133","0","before 2015","0","0","10238","10000","sedan","0","0","0","0"
"610","646956","1","1","0-9y","university","middle class","","1","before 2015","1","1","32765","","sedan","0","0","0","1"
"611","202964","1","1","10-19y","high school","poverty","0.3759100588","0","after 2015","1","1","10238","8000","sedan","0","1","2","0"
"612","2375","1","1","10-19y","high school","middle class","0.3968410195","0","before 2015","0","0","10238","13000","sedan","0","1","0","1"
"613","849470","0","0","0-9y","none","poverty","0.3437975145","0","before 2015","0","1","32765","","sedan","0","0","0","0"
"614","730415","1","0","0-9y","university","middle class","0.4761858213","1","before 2015","0","1","10238","12000","sports car","0","0","0","0"
"615","749543","0","0","0-9y","university","working class","0.4491576896","1","before 2015","0","0","10238","15000","sports car","0","0","0","0"
"616","930990","1","0","10-19y","high school","middle class","0.4637010602","1","after 2015","0","0","10238","16000","sedan","0","0","0","0"
"617","455333","0","0","0-9y","high school","middle class","0.6672969566","0","after 2015","1","1","32765","9000","sedan","0","0","0","0"
"618","738554","0","0","0-9y","none","poverty","0.228457522","1","before 2015","0","0","10238","14000","sedan","0","0","0","0"
"619","378210","1","0","0-9y","none","poverty","0.4548222033","0","before 2015","0","0","32765","9000","sedan","0","0","0","1"
"620","772502","0","1","0-9y","none","poverty","0.2716129811","0","before 2015","0","1","10238","14000","sedan","0","0","0","1"
"621","994772","2","1","20-29y","high school","middle class","0.5723973008","1","before 2015","1","1","10238","10000","sedan","3","0","1","0"
"622","881849","2","1","20-29y","high school","middle class","0.4584332709","1","before 2015","0","1","10238","13000","sedan","1","0","2","0"
"623","39296","1","0","0-9y","high school","middle class","0.4611083027","1","after 2015","1","1","32765","9000","sedan","0","0","0","0"
"624","22154","1","1","0-9y","high school","middle class","","1","before 2015","0","1","10238","9000","sedan","0","0","0","1"
"625","603433","2","1","10-19y","none","upper class","0.5835233024","1","before 2015","0","1","32765","11000","sedan","0","1","0","1"
"626","882026","2","0","20-29y","high school","working class","0.3236713091","0","before 2015","0","1","10238","14000","sedan","2","1","1","0"
"627","238126","2","1","0-9y","university","upper class","0.5025033125","1","after 2015","0","1","32765","7000","sedan","0","0","0","0"
"628","167407","2","0","20-29y","high school","middle class","","1","before 2015","1","1","10238","9000","sedan","2","1","1","0"
"629","110747","2","0","10-19y","university","upper class","0.536632865","1","before 2015","1","0","10238","9000","sedan","0","0","3","0"
"630","894434","2","0","20-29y","university","upper class","","1","before 2015","1","1","10238","8000","sedan","0","0","2","0"
"631","402988","1","0","10-19y","university","upper class","0.7417184645","1","after 2015","1","1","10238","11000","sedan","0","0","0","0"
"632","428757","2","0","20-29y","high school","working class","0.4102782602","1","before 2015","0","1","10238","","sports car","0","0","2","0"
"633","65338","3","1","30y+","high school","upper class","0.6129604938","1","after 2015","0","1","10238","16000","sedan","3","0","1","0"
"634","322984","3","0","0-9y","university","upper class","0.6785547828","1","after 2015","0","1","32765","13000","sedan","0","0","0","0"
"635","124236","1","0","10-19y","high school","working class","0.5140972426","1","before 2015","0","1","10238","13000","sedan","0","0","0","0"
"636","245004","2","1","10-19y","university","upper class","0.7351283436","1","before 2015","0","1","10238","11000","sedan","3","1","0","0"
"637","942949","3","1","10-19y","university","upper class","0.4678288192","1","before 2015","0","1","32765","8000","sedan","4","1","0","0"
"638","877595","0","1","0-9y","university","middle class","0.7184794896","1","before 2015","0","1","32765","15000","sedan","0","0","0","1"
"639","623455","0","0","0-9y","university","working class","0.546732978","1","before 2015","0","0","10238","12000","sedan","0","0","0","1"
"640","138425","3","1","0-9y","university","middle class","0.491037269","1","before 2015","0","1","10238","12000","sedan","0","0","0","1"
"641","176180","3","0","20-29y","university","upper class","0.753342009","1","before 2015","1","1","92101","","sedan","1","0","0","0"
"642","125702","2","1","20-29y","university","upper class","0.5119806244","0","after 2015","1","1","32765","9000","sedan","7","3","0","0"
"643","911755","2","0","20-29y","university","middle class","0.4471842921","1","before 2015","0","0","10238","16000","sedan","1","1","2","1"
"644","297583","3","1","20-29y","university","upper class","0.7642961082","1","before 2015","0","1","10238","14000","sedan","3","0","3","0"
"645","351854","1","1","10-19y","high school","upper class","0.5492042683","1","after 2015","0","1","10238","14000","sedan","0","0","3","0"
"646","908318","1","1","10-19y","high school","poverty","0.4397172411","0","before 2015","1","0","10238","11000","sedan","1","0","1","1"
"647","350712","3","0","20-29y","university","upper class","","1","before 2015","1","1","32765","","sedan","8","0","0","0"
"648","801470","2","0","10-19y","none","middle class","0.5162483227","1","before 2015","1","0","10238","15000","sedan","0","1","1","1"
"649","843505","1","0","10-19y","none","working class","0.2730802146","1","after 2015","1","1","10238","11000","sedan","0","0","3","0"
"650","74575","1","1","10-19y","none","working class","0.2095867357","0","after 2015","1","0","10238","16000","sedan","1","0","0","0"
"651","670220","0","0","0-9y","university","upper class","0.6140833645","1","before 2015","0","1","10238","11000","sports car","0","0","0","0"
"652","441379","2","1","20-29y","university","upper class","0.4281630461","1","after 2015","1","1","10238","","sedan","3","0","4","0"
"653","551000","2","1","20-29y","university","upper class","0.6249151692","1","after 2015","0","1","10238","12000","sedan","2","0","1","0"
"654","741897","0","1","0-9y","university","working class","0.323531728","1","before 2015","0","0","32765","13000","sedan","0","0","0","1"
"655","483174","1","1","0-9y","university","upper class","0.4801721956","1","before 2015","0","0","10238","14000","sedan","0","0","0","1"
"656","131420","1","1","0-9y","high school","upper class","0.5628882789","1","before 2015","0","1","32765","8000","sedan","0","0","0","1"
"657","271098","0","0","0-9y","high school","poverty","0.3592160443","0","before 2015","1","1","32765","6000","sedan","0","0","0","0"
"658","511051","1","1","10-19y","none","working class","0.5543453228","1","before 2015","0","0","32765","11000","sedan","1","2","2","0"
"659","217086","1","0","10-19y","high school","upper class","0.5835763192","1","before 2015","1","0","10238","","sedan","0","0","0","0"
"660","280474","3","1","30y+","high school","upper class","0.5167975604","1","before 2015","1","1","10238","","sedan","3","0","3","0"
"661","985811","3","1","30y+","university","upper class","0.6012662895","1","before 2015","1","1","10238","10000","sedan","12","1","1","0"
"662","85826","0","1","0-9y","high school","poverty","0.3846421211","0","before 2015","1","1","32765","7000","sedan","0","0","0","1"
"663","733410","0","0","0-9y","none","poverty","0.3989693972","0","before 2015","0","0","10238","16000","sedan","0","0","0","1"
"664","701507","3","0","0-9y","university","upper class","0.6595566696","1","before 2015","1","1","10238","10000","sedan","0","0","0","0"
"665","760210","1","1","0-9y","university","upper class","0.5264201359","1","before 2015","0","1","10238","13000","sedan","0","0","0","0"
"666","420204","2","1","20-29y","university","upper class","0.7459522238","1","before 2015","1","1","10238","9000","sedan","2","0","3","0"
"667","856867","2","0","0-9y","university","middle class","0.5593426172","0","after 2015","1","1","10238","12000","sedan","0","0","0","0"
"668","942441","1","0","10-19y","high school","working class","","0","after 2015","0","0","10238","15000","sedan","1","0","0","0"
"669","899785","2","1","20-29y","high school","middle class","0.4837317248","1","after 2015","1","1","10238","8000","sedan","1","0","6","0"
"670","303538","1","0","10-19y","high school","working class","","1","before 2015","0","1","10238","13000","sedan","0","1","2","0"
"671","981019","1","0","10-19y","high school","middle class","0.4592168939","1","before 2015","0","1","32765","","sedan","1","1","1","0"
"672","3396","2","0","20-29y","none","working class","0.4001777579","1","after 2015","0","1","21217","11000","sedan","1","0","1","1"
"673","442295","0","0","0-9y","university","poverty","0.4290269042","0","before 2015","0","1","10238","13000","sedan","0","0","0","1"
"674","860165","1","1","10-19y","none","middle class","0.5899730349","0","before 2015","0","1","10238","9000","sedan","1","0","0","1"
"675","3643","0","1","0-9y","high school","poverty","0.3277602764","0","before 2015","0","0","10238","16000","sedan","0","0","0","1"
"676","732109","1","1","10-19y","none","poverty","0.3713486447","0","before 2015","0","1","10238","13000","sedan","2","0","0","1"
"677","99083","0","1","0-9y","none","poverty","0.4248113801","0","before 2015","0","1","32765","","sedan","0","0","0","1"
"678","906608","3","0","0-9y","university","upper class","0.5474920378","1","after 2015","0","1","32765","9000","sedan","0","0","0","0"
"679","393826","2","1","20-29y","university","middle class","0.4411942139","1","after 2015","1","1","10238","12000","sedan","2","0","1","0"
"680","189740","1","0","10-19y","high school","middle class","0.5817211016","0","before 2015","1","0","32765","13000","sedan","2","0","0","0"
"681","532841","1","1","10-19y","university","middle class","0.5338073974","1","before 2015","0","0","32765","14000","sedan","1","0","2","1"
"682","853929","3","1","0-9y","high school","upper class","0.5514128274","1","after 2015","1","1","10238","9000","sedan","0","0","0","0"
"683","43773","3","1","30y+","university","upper class","0.3520518024","1","after 2015","0","1","10238","11000","sedan","1","0","3","0"
"684","908373","1","0","10-19y","university","middle class","","0","after 2015","0","1","32765","13000","sedan","1","1","0","0"
"685","748793","2","1","0-9y","university","upper class","0.5185680322","0","after 2015","0","1","10238","10000","sedan","0","0","0","1"
"686","664908","3","1","20-29y","high school","upper class","0.778734327","1","before 2015","1","1","10238","9000","sedan","4","0","4","0"
"687","119593","0","0","0-9y","none","poverty","0.3847612768","0","before 2015","0","0","10238","16000","sports car","0","0","0","0"
"688","966113","0","0","0-9y","none","poverty","0.5131630002","0","before 2015","1","0","10238","13000","sedan","0","0","0","1"
"689","89090","1","1","10-19y","high school","upper class","0.6826905788","0","after 2015","0","0","10238","15000","sedan","0","0","2","0"
"690","931351","3","0","30y+","university","upper class","0.6952954139","0","after 2015","1","1","92101","11000","sedan","1","0","1","0"
"691","538716","1","1","10-19y","high school","working class","0.3376369458","1","before 2015","0","0","10238","15000","sedan","1","1","1","0"
"692","812013","0","0","0-9y","university","middle class","0.5543324833","1","after 2015","0","0","32765","13000","sedan","0","0","0","1"
"693","901354","2","1","20-29y","university","upper class","0.7143433491","1","after 2015","0","1","10238","","sedan","2","0","3","0"
"694","736366","3","0","30y+","university","upper class","0.5666769167","1","before 2015","1","1","10238","9000","sedan","5","1","1","0"
"695","915178","2","1","20-29y","high school","upper class","","1","before 2015","1","1","10238","","sedan","3","1","5","0"
"696","496206","2","1","20-29y","university","upper class","0.6792241704","1","after 2015","0","1","10238","11000","sedan","2","1","6","0"
